timestamp,utilization_gpu_percent,memory_used_mib,memory_total_mib,temperature_c,power_w
2026/09/13 10:33:08.034, 97, 4259, 8188, 73, 50.99
2026/09/13 10:33:38.105, 76, 4261, 8188, 72, 51.80
2026/09/13 10:34:08.173, 92, 4261, 8188, 73, 55.63
2026/09/13 10:34:38.247, 96, 4261, 8188, 72, 56.12
2026/09/13 10:35:08.304, 76, 4261, 8188, 73, 52.28
2026/09/13 10:35:38.366, 97, 4261, 8188, 73, 55.27
2026/09/13 10:36:08.419, 97, 4255, 8188, 73, 56.98
2026/09/13 10:36:38.483, 87, 4255, 8188, 73, 52.22
2026/09/13 10:37:08.536, 95, 4199, 8188, 73, 57.23
2026/09/13 10:37:38.598, 100, 4201, 8188, 73, 53.18
2026/09/13 10:38:08.667, 94, 4201, 8188, 73, 57.03
2026/09/13 10:38:38.737, 95, 4267, 8188, 73, 54.75
2026/09/13 10:39:08.802, 83, 4267, 8188, 73, 53.42
2026/09/13 10:39:38.873, 98, 4257, 8188, 73, 57.41
2026/09/13 10:40:08.932, 98, 4257, 8188, 74, 52.14
2026/09/13 10:40:38.984, 74, 4257, 8188, 73, 53.16
2026/09/13 10:41:09.047, 97, 4253, 8188, 73, 51.36
2026/09/13 10:41:39.115, 97, 4255, 8188, 73, 56.42
2026/09/13 10:42:09.195, 97, 4259, 8188, 73, 57.17
2026/09/13 10:42:39.250, 97, 4259, 8188, 73, 54.58
2026/09/13 10:43:09.317, 19, 1245, 8188, 70, 24.80
2026/09/13 10:43:39.390, 95, 4259, 8188, 72, 49.27
2026/09/13 10:44:09.460, 96, 4259, 8188, 73, 67.24
2026/09/13 10:44:39.514, 98, 4233, 8188, 74, 49.42
2026/09/13 10:45:09.581, 97, 4235, 8188, 73, 43.09
2026/09/13 10:45:39.638, 8, 2603, 8188, 70, 26.10
2026/09/13 10:46:09.723, 98, 4261, 8188, 73, 52.33
2026/09/13 10:46:39.782, 95, 4261, 8188, 73, 60.64
2026/09/13 10:47:09.862, 99, 4257, 8188, 73, 47.06
2026/09/13 10:47:39.919, 96, 4259, 8188, 72, 59.78
2026/09/13 10:48:09.983, 75, 4199, 8188, 72, 46.96
2026/09/13 10:48:40.043, 94, 4201, 8188, 73, 56.79
2026/09/13 10:49:10.101, 92, 4201, 8188, 73, 55.02
2026/09/13 10:49:40.159, 79, 4261, 8188, 72, 50.09
2026/09/13 10:50:10.223, 97, 4261, 8188, 73, 46.02
2026/09/13 10:50:40.290, 95, 4265, 8188, 73, 58.98
2026/09/13 10:51:10.348, 100, 4267, 8188, 72, 52.95
2026/09/13 10:51:40.407, 94, 4267, 8188, 73, 56.15
2026/09/13 10:52:10.478, 96, 4201, 8188, 73, 56.20
2026/09/13 10:52:40.537, 76, 4201, 8188, 73, 60.53
2026/09/13 10:53:10.609, 88, 4257, 8188, 72, 47.88
2026/09/13 10:53:40.675, 86, 4257, 8188, 73, 49.94
2026/09/13 10:54:10.732, 97, 4257, 8188, 73, 52.62
2026/09/13 10:54:40.785, 98, 4247, 8188, 73, 51.00
2026/09/13 10:55:10.848, 97, 4247, 8188, 73, 49.90
2026/09/13 10:55:40.915, 97, 4265, 8188, 73, 52.21
2026/09/13 10:56:10.970, 99, 4267, 8188, 73, 55.28
2026/09/13 10:56:41.020, 96, 4267, 8188, 73, 57.77
2026/09/13 10:57:11.080, 98, 4259, 8188, 73, 55.81
2026/09/13 10:57:41.143, 75, 4259, 8188, 73, 42.64
2026/09/13 10:58:11.225, 77, 4201, 8188, 72, 51.34
2026/09/13 10:58:41.304, 80, 4201, 8188, 73, 49.29
